MOD,DATE_EFF,TYPECOM_AV,COM_AV,TNCC_AV,NCC_AV,NCCENR_AV,LIBELLE_AV,TYPECOM_AP,COM_AP,TNCC_AP,NCC_AP,NCCENR_AP,LIBELLE_AP,indic_oe,indic_oe₂
21,1984-01-01,COM,22213,0,PLOUER LANGROLAY SUR RANCE,Plouër-Langrolay-sur-Rance,Plouër-Langrolay-sur-Rance,COM,22213,0,PLOUER SUR RANCE,Plouër-sur-Rance,Plouër-sur-Rance,#N/D,#N/D
21,1984-01-01,COMA,24375,0,SAINT AUBIN DE NABIRAT,Saint-Aubin-de-Nabirat,Saint-Aubin-de-Nabirat,COM,24375,0,SAINT AUBIN DE NABIRAT,Saint-Aubin-de-Nabirat,Saint-Aubin-de-Nabirat,#N/D,#N/D
34,1984-01-01,COMA,24375,0,SAINT AUBIN DE NABIRAT,Saint-Aubin-de-Nabirat,Saint-Aubin-de-Nabirat,COM,24450,0,SAINT MARTIAL DE NABIRAT,Saint-Martial-de-Nabirat,Saint-Martial-de-Nabirat,#N/D,#N/D
21,1984-01-01,COM,24450,0,SAINT MARTIAL ET SAINT AUBIN DE NABIRAT,Saint-Martial-et-Saint-Aubin-de-Nabirat,Saint-Martial-et-Saint-Aubin-de-Nabirat,COM,24375,0,SAINT AUBIN DE NABIRAT,Saint-Aubin-de-Nabirat,Saint-Aubin-de-Nabirat,#N/D,#N/D
21,1984-01-01,COM,24450,0,SAINT MARTIAL ET SAINT AUBIN DE NABIRAT,Saint-Martial-et-Saint-Aubin-de-Nabirat,Saint-Martial-et-Saint-Aubin-de-Nabirat,COM,24450,0,SAINT MARTIAL DE NABIRAT,Saint-Martial-de-Nabirat,Saint-Martial-de-Nabirat,#N/D,#N/D
21,1984-01-01,COMA,38418,0,SAINTE MARIE DU MONT,Sainte-Marie-du-Mont,Sainte-Marie-du-Mont,COM,38418,0,SAINTE MARIE DU MONT,Sainte-Marie-du-Mont,Sainte-Marie-du-Mont,#N/D,#N/D
34,1984-01-01,COMA,38418,0,SAINTE MARIE DU MONT,Sainte-Marie-du-Mont,Sainte-Marie-du-Mont,COM,38466,0,SAINT VINCENT DE MERCUZE,Saint-Vincent-de-Mercuze,Saint-Vincent-de-Mercuze,#N/D,#N/D
21,1984-01-01,COM,38466,0,SAINT VINCENT DE MERCUZE SAINTE MARIE DU MONT,Saint-Vincent-de-Mercuze-Sainte-Marie-du-Mont,Saint-Vincent-de-Mercuze-Sainte-Marie-du-Mont,COM,38418,0,SAINTE MARIE DU MONT,Sainte-Marie-du-Mont,Sainte-Marie-du-Mont,#N/D,#N/D
21,1984-01-01,COM,38466,0,SAINT VINCENT DE MERCUZE SAINTE MARIE DU MONT,Saint-Vincent-de-Mercuze-Sainte-Marie-du-Mont,Saint-Vincent-de-Mercuze-Sainte-Marie-du-Mont,COM,38466,0,SAINT VINCENT DE MERCUZE,Saint-Vincent-de-Mercuze,Saint-Vincent-de-Mercuze,#N/D,#N/D
21,1984-01-01,COMA,50221,0,GRIMESNIL,Grimesnil,Grimesnil,COM,50221,0,GRIMESNIL,Grimesnil,Grimesnil,#N/D,#N/D
34,1984-01-01,COMA,50221,0,GRIMESNIL,Grimesnil,Grimesnil,COM,50463,0,SAINT DENIS LE GAST,Saint-Denis-le-Gast,Saint-Denis-le-Gast,#N/D,#N/D
21,1984-01-01,COM,50463,0,SAINT DENIS LE GAST,Saint-Denis-le-Gast,Saint-Denis-le-Gast,COM,50221,0,GRIMESNIL,Grimesnil,Grimesnil,#N/D,#N/D
21,1984-01-01,COM,50463,0,SAINT DENIS LE GAST,Saint-Denis-le-Gast,Saint-Denis-le-Gast,COM,50463,0,SAINT DENIS LE GAST,Saint-Denis-le-Gast,Saint-Denis-le-Gast,#N/D,#N/D
21,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
21,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52037,0,BANNES,Bannes,Bannes,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
21,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
21,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52105,0,CHANGEY,Changey,Changey,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
21,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52108,0,CHARMES,Charmes,Charmes,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
21,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
21,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52163,0,DAMPIERRE,Dampierre,Dampierre,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
21,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52207,0,FRECOURT,Frécourt,Frécourt,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
21,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52280,0,LECEY,Lecey,Lecey,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
21,1984-01-01,COM,52348,0,VAL DE GRIS,Val-de-Gris,Val-de-Gris,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
21,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
34,1984-01-01,COMA,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,COM,52397,0,POISEUL,Poiseul,Poiseul,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52009,1,ANDILLY EN BASSIGNY,Andilly-en-Bassigny,Andilly-en-Bassigny,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52037,0,BANNES,Bannes,Bannes,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52059,0,BONNECOURT,Bonnecourt,Bonnecourt,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52105,0,CHANGEY,Changey,Changey,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52108,0,CHARMES,Charmes,Charmes,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52116,0,CHATENAY VAUDIN,Chatenay-Vaudin,Chatenay-Vaudin,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52163,0,DAMPIERRE,Dampierre,Dampierre,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52207,0,FRECOURT,Frécourt,Frécourt,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52280,0,LECEY,Lecey,Lecey,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52348,0,NEUILLY L EVEQUE,Neuilly-l'Évêque,Neuilly-l'Évêque,#N/D,#N/D
34,1984-01-01,COMA,52397,0,POISEUL,Poiseul,Poiseul,COM,52363,1,ORBIGNY AU VAL,Orbigny-au-Val,Orbigny-au-Val,#N/D,#N/D
